NAME,DESCRIPTION,ADDRESSPOSTALCODE,ADDRESSSTREETNAME,Lat,Lng,ICON_NAME
LEARNING VISION @ WORK PTE. LTD.,Child Care Services,819642,"UPPER BASEMENT LEVEL, WEST WING, TERMINAL 1, SINGAPORE CHANGI AIRPORT, SINGAPORE 819642",1.36249100429106,103.989707260542,onemap-fc-childcare.png
LEARNING VISION @ WORK PTE. LTD.,Child Care Services,138667,"11, BIOPOLIS WAY, #02 - 01&03, HELIOS, SINGAPORE 138667",1.30451127639869,103.791460015502,onemap-fc-childcare.png
LEARNINGHILL EDUCARE PTE LTD,Child Care Services,456903,"6, LAKME STREET, SINGAPORE 456903",1.31676039899148,103.927664519836,onemap-fc-childcare.png
LEARNINGHILL PASIR RIS PTE LTD,Child Care Services,519497,"60, Pasir Ris Drive 3, #02Aranda Country Club, SINGAPORE 519497",1.37610566419455,103.95351740878,onemap-fc-childcare.png
LeClare @ Shenton Pte. Ltd.,Child Care Services,068810,"7,SHENTON WAY,SINGAPORE CONFERENCE HALL, SINGAPORE 068810",1.27605480191234,103.848761298679,onemap-fc-childcare.png
LES PETITS GAULOIS PTE. LTD.,Child Care Services,459098,"895, EAST COAST ROAD, SINGAPORE 459098",1.31289676145292,103.924111313101,onemap-fc-childcare.png
LICDO @ BB PRESCHOOL TEAM PTE. LTD.,Child Care Services,654288,"288E, BUKIT BATOK STREET 25, #01 - 66, SINGAPORE 654288",1.34551239745686,103.758897489872,onemap-fc-childcare.png
LICDO @ RIVERVALE PRESCHOOL TEAM PTE. LTD.,Child Care Services,540145,"145, RIVERVALE DRIVE, #01 - 529, SINGAPORE 540145",1.38990044708765,103.906070343003,onemap-fc-childcare.png
LICDO @BEDOK PRESCHOOL TEAM PTE. LTD.,Child Care Services,410656,"656, JALAN TENAGA, #01 - 104, SINGAPORE 410656",1.33370803471379,103.907540973646,onemap-fc-childcare.png
LIFE CHILD CARE CENTRE,Child Care Services,188659,"138 Prinsep Street, #01 - 00, SINGAPORE 188659",1.30205469549834,103.85193072918,onemap-fc-childcare.png
LIFE JOURNIZ PTE. LTD.,Child Care Services,089686,"48, CRAIG ROAD, SINGAPORE 089686",1.27787464465155,103.842065397451,onemap-fc-childcare.png
LIGHTHOUSE EDUCARE PTE LTD,Child Care Services,737854,"21, WOODLANDS CLOSE, #01 - 13/14, SINGAPORE 737854",1.43502365311575,103.804760539464,onemap-fc-childcare.png
LI'L EINSTEINS EARLY LEARNING CENTRE PTE. LTD.,Child Care Services,769922,"15, JALAN CHERPEN, SEMBAWANG SPRINGS ESTATE, SINGAPORE 769922",1.43725663403327,103.827425476452,onemap-fc-childcare.png
LITTLE BEEZ PLAYSKOOL,Child Care Services,527491,"491H, TAMPINES STREET 45, #01 - 242, SINGAPORE 527491",1.3629698899185,103.954391828155,onemap-fc-childcare.png
LITTLE BIG PRE-SCHOOL PTE. LTD.,Child Care Services,423797,"95, Telok Kurau Road, SINGAPORE 423797",1.31542666416981,103.909938278045,onemap-fc-childcare.png
LITTLE CHAMPS SCHOOLHOUSE (MONTESSORI) PTE. LTD.,Child Care Services,560447,"447, ANG MO KIO AVENUE 10, #01 - 1675, SINGAPORE 560447",1.36750370375645,103.855897953854,onemap-fc-childcare.png
LITTLE DOLPHINS PLAYSKOOL,Child Care Services,120714,"714, CLEMENTI WEST STREET 2, #01 - 139, SINGAPORE 120714",1.30430341153462,103.761682084912,onemap-fc-childcare.png
LITTLE DOLPHINS PLAYSKOOL,Child Care Services,680276,"276, CHOA CHU KANG AVE 2, #01 - 309, SINGAPORE 680276",1.37956862901337,103.744327191763,onemap-fc-childcare.png
LITTLE EXPLORERS COVE,Child Care Services,640482,"482, JURONG WEST STREET 41, #01 - 256, SINGAPORE 640482",1.34720269744141,103.724768578528,onemap-fc-childcare.png
LITTLE EXPLORERS COVE @ BOON LAY,Child Care Services,649883,"88, BOON LAY PLACE, HOCKEY VILLAGE, SINGAPORE 649883",1.34775854401013,103.711179884181,onemap-fc-childcare.png
LITTLE FAIRYLAND CHILD CARE & DEVELOPMENT CENTRE,Child Care Services,429063,"509, EAST COAST ROAD, SINGAPORE 429063",1.30956753085655,103.913675412459,onemap-fc-childcare.png
LITTLE FELLOW CHILDCARE,Child Care Services,425500,"55, Lorong L Telok Kurau, #03 - 57, Bright Centre, SINGAPORE 425500",1.31182050214657,103.91055724291,onemap-fc-childcare.png
LITTLE FOOTPRINTS PRESCHOOL @ BALESTIER PTE LTD,Child Care Services,329857,"530, BALESTIER ROAD,  - #01-02, Monville Mansion, SINGAPORE 329857",1.32716874299657,103.845518567283,onemap-fc-childcare.png
LITTLE FOOTPRINTS PRESCHOOL @ BOON KENG PTE LTD,Child Care Services,339945,"998, BENDEMEER ROAD, #01 - 01, SINGAPORE 339945",1.3195894146363,103.865936119736,onemap-fc-childcare.png
LITTLE FOOTPRINTS PRESCHOOL @ PUNGGOL BEACH PTE LTD,Child Care Services,829498,"33, PONGGOL TWENTY-FOURTH AVENUE, SINGAPORE 829498",1.41926993718222,103.909059801401,onemap-fc-childcare.png
LITTLE FOOTPRINTS PRESCHOOL @ THOMSON PTE LTD,Child Care Services,575624,"157, SIN MING ROAD, #02 - 01, AMTECH BUILDING, SINGAPORE 575624",1.35630293339387,103.837493503991,onemap-fc-childcare.png
LITTLE FOOTPRINTS PRESCHOOL @ UBI PTE LTD,Child Care Services,408942,"67, UBI AVENUE 1, #01 - 10/11, STARHUB GREEN, SINGAPORE 408942",1.32427499082769,103.892701858403,onemap-fc-childcare.png
LITTLE FOOTPRINTS PRESCHOOL PTE LTD,Child Care Services,541275,"275A, COMPASSVALE LINK, SINGAPORE 541275",1.38291028525959,103.894452831953,onemap-fc-childcare.png
LITTLE FOOTPRINTS PRESCHOOL PTE LTD,Child Care Services,824107,"107D, EDGEFIELD PLAINS, SINGAPORE 824107",1.39623981408741,103.908007269267,onemap-fc-childcare.png
LITTLE FOOTPRINTS PRESCHOOL PTE LTD,Child Care Services,541201,"201A, COMPASSVALE DRIVE, SINGAPORE 541201",1.38900119879119,103.89276331549,onemap-fc-childcare.png
LITTLE FOOTPRINTS PRESCHOOL PTE LTD,Child Care Services,541205,"205A, COMPASSVALE LANE, #01 - 39, SINGAPORE 541205",1.38603997707775,103.896966685373,onemap-fc-childcare.png
LITTLE FOOTPRINTS PRESCHOOL PTE LTD,Child Care Services,544260,"260D, SENGKANG EAST WAY, #01 - 468, SINGAPORE 544260",1.3944337523868,103.895863985173,onemap-fc-childcare.png
LITTLE FOOTPRINTS PRESCHOOL PTE LTD,Child Care Services,738375,"24, CEDARWOOD GROVE, SINGAPORE 738375",1.42868072876624,103.778568651102,onemap-fc-childcare.png
LITTLE FOOTPRINTS PRESCHOOL PTE LTD,Child Care Services,787149,"1, TUNG PO AVENUE, MUN WAH GARDEN, SINGAPORE 787149",1.38125622517475,103.832416693752,onemap-fc-childcare.png
LITTLE FOOTPRINTS PRESCHOOL PTE. LTD.,Child Care Services,546674,"420, PUNGGOL ROAD, SINGAPORE 546674",1.39218941669125,103.901542160971,onemap-fc-childcare.png
LITTLE FOOTPRINTS PRESCHOOL PTE. LTD.,Child Care Services,128531,"6, JUBILEE ROAD, SINGAPORE 128531",1.30523939099503,103.765031839546,onemap-fc-childcare.png
LITTLE FOOTPRINTS PRESCHOOL@ALJUNIED PTE LTD,Child Care Services,387606,"165, SIMS AVENUE, #01 - 01, HARVEST CARE CENTRE, SINGAPORE 387606",1.31484171483612,103.8791234629,onemap-fc-childcare.png
JUS INFANTS @ MACPHERSON PTE LTD,Child Care Services,349318,"47, KALLANG PUDDING ROAD, #01 - 01, THE CRESCENT @ KALLANG, SINGAPORE 349318",1.32880573322083,103.879236224062,onemap-fc-childcare.png
JUST KIDS @ ANG MO KIO PTE LTD,Child Care Services,569841,"4190, ANG MO KIO AVENUE 6, #04 - 02, BROADWAY PLAZA, SINGAPORE 569841",1.37193728094669,103.845949440183,onemap-fc-childcare.png
JUST KIDS @ BUKIT PANJANG PTE. LTD.,Child Care Services,670435,"435, BUKIT PANJANG RING ROAD, #01 - 653, SINGAPORE 670435",1.38603974174547,103.770196336647,onemap-fc-childcare.png
JUST KIDS @ CHOA CHU KANG PTE. LTD.,Child Care Services,680253,"253, CHOA CHU KANG AVENUE 1, #01 - 11, KEAT HONG SHOPPING CENTRE, SINGAPORE 680253",1.37743962557459,103.744383225802,onemap-fc-childcare.png
JUST KIDS @ JURONG PTE. LTD.,Child Care Services,600255,"255, JURONG EAST STREET 24, #01 - 315, SINGAPORE 600255",1.34433216732573,103.737841291671,onemap-fc-childcare.png
JUST KIDS @ JURONG WEST PTE. LTD.,Child Care Services,643667,"667C, JURONG WEST STREET 65, #01 - 139, SINGAPORE 643667",1.34114841960196,103.702295753361,onemap-fc-childcare.png
JUST KIDS @ ST GEORGE'S PTE LTD,Child Care Services,328069,"84, ST. FRANCIS ROAD, SINGAPORE 328069",1.32399442821241,103.863546762751,onemap-fc-childcare.png
JUST KIDS @ TAMAN JURONG PTE. LTD.,Child Care Services,610399,"399, YUNG SHENG ROAD, #01 - 48, SINGAPORE 610399",1.335042021408,103.720268024233,onemap-fc-childcare.png
JUST KIDS @ TAMPINES PTE. LTD.,Child Care Services,520305,"305, TAMPINES STREET 32, #01 - 80, SINGAPORE 520305",1.35241345758737,103.955871288385,onemap-fc-childcare.png
JUST KIDS @ WOODLANDS PTE. LTD.,Child Care Services,730769,"769, WOODLANDS DRIVE 60, #01 - 130, SINGAPORE 730769",1.44729069654212,103.798950719892,onemap-fc-childcare.png
JUST KIDS @ YISHUN PTE. LTD.,Child Care Services,760290,"290, YISHUN STREET 22, #03 - 401, SINGAPORE 760290",1.43606265821573,103.836163112519,onemap-fc-childcare.png
JUST KIDS @MARINE PARADE PTE. LTD.,Child Care Services,440050,"50, MARINE TERRACE, #02 - 265, MARINE PARADE DISTRICT HALL, SINGAPORE 440050",1.30532268034598,103.915837357074,onemap-fc-childcare.png
JUST KIDS LEARNING PLACE PTE LTD,Child Care Services,650159,"159, BUKIT BATOK STREET 11, #01 - 180, SINGAPORE 650159",1.34857536987482,103.742708645781,onemap-fc-childcare.png
KANOOKA SCHOOL HOUSE PTE LTD,Child Care Services,640852,"852, JURONG WEST STREET 81, #01 - 317, SINGAPORE 640852",1.34744619547416,103.692827947055,onemap-fc-childcare.png
KEY ELEMENTARY EDUHOUSE PTE LTD,Child Care Services,640262,"262, BOON LAY DRIVE, #01 - 559, SINGAPORE 640262",1.34480139424945,103.707299110086,onemap-fc-childcare.png
KIDDIWINKIE SCHOOLHOUSE @ GRANDSTAND PTE LTD,Child Care Services,287994,"200, TURF CLUB ROAD, #05 - 08, SINGAPORE 287994",1.33899462699318,103.793133806944,onemap-fc-childcare.png
KIDDIWINKIE SCHOOLHOUSE @ GRANDSTAND PTE. LTD.,Child Care Services,358187,"18, SOMMERVILLE WALK, SINGAPORE 358187",1.34532640720933,103.87068108021,onemap-fc-childcare.png
KIDDIWINKIE SCHOOLHOUSE @ NOVENA PTE. LTD.,Child Care Services,307903,"1, NOVENA TERRACE, SINGAPORE 307903",1.32117913340724,103.842384053392,onemap-fc-childcare.png
KIDDIWINKIE SCHOOLHOUSE @ UPPER BUKIT TIMAH,Child Care Services,597925,"10/12, LORONG PISANG BATU, HOOVER PARK, SINGAPORE 597925",1.34249557025983,103.773897651893,onemap-fc-childcare.png
KIDDIWINKIE SCHOOLHOUSE PTE. LTD.,Child Care Services,229492,"420, CLEMENCEAU AVENUE NORTH, #01-02, SINGAPORE 229492",1.31039580336593,103.839900765588,onemap-fc-childcare.png
KIDDIWINKIE SCHOOLHOUSE@GRANDSTAND PTE LTD,Child Care Services,809741,"39, CACTUS CRESCENT, SINGAPORE 809741",1.39082102441528,103.851705581979,onemap-fc-childcare.png
KIDDWINKIE SCHOOLHOUSE PTE. LTD.,Child Care Services,228218,"15, SCOTTS ROAD, #02 - 01, THONG TECK BUILDING, SINGAPORE 228218",1.30788492375301,103.832730634187,onemap-fc-childcare.png
KIDDY CAMPUS,Child Care Services,400017,"17, EUNOS CRESCENT, #01 - 2865, SINGAPORE 400017",1.32337014523675,103.904403709273,onemap-fc-childcare.png
KIDDY CAMPUS,Child Care Services,680612,"612, Choa Chu Kang St 62, #01 - 195, SINGAPORE 680612",1.40000865900906,103.744352715435,onemap-fc-childcare.png
KIDDY UP PTE LTD,Child Care Services,188553,"12, QUEEN STREET, #04 - 01, HOTEL ROYAL @ QUEENS, SINGAPORE 188553",1.29752625749619,103.852133093109,onemap-fc-childcare.png
KIDS AND KINS CHILD CARE CENTRE,Child Care Services,568179,"2, SHANGRI-LA WALK, SINGAPORE 568179",1.36968156923387,103.832327730723,onemap-fc-childcare.png
KIDS EVERLAND HOUSE PTE. LTD.,Child Care Services,757022,"50, GAMBAS CRESCENT, #01 - 25, PROXIMA@GAMBAS, SINGAPORE 757022",1.4419584448821,103.817893992153,onemap-fc-childcare.png
KIDS' KINGDOM CHILD DEVELOPMENT AND LEARNING CENTRE,Child Care Services,828850,"1, EDGEFIELD WALK, SINGAPORE 828850",1.40091488865657,103.909592621358,onemap-fc-childcare.png
KIDS MANSION CHILDCARE PTE. LTD.,Child Care Services,609966,"18, BOON LAY WAY, #01 - 131, TRADEHUB 21, SINGAPORE 609966",1.32857137803757,103.752715205461,onemap-fc-childcare.png
KIDS' STAR CHILD DEVELOPMENT CENTRE (S) PTE LTD,Child Care Services,560565,"565, ANG MO KIO AVE 3, #01 - 3431, SINGAPORE 560565",1.36942307477392,103.858176962205,onemap-fc-childcare.png
KIDSCAMPUS BUKIT MERAH PTE LTD,Child Care Services,159465,"4000, JALAN BUKIT MERAH, #02 - 07/08, BUKIT MERAH COMMUNITY CENTRE, SINGAPORE 159465",1.28525426592061,103.815828543116,onemap-fc-childcare.png
KIDSCAMPUS CHAI CHEE PTE. LTD.,Child Care Services,469662,"11, BEDOK NORTH STREET 1, HEARTBEAT @ BEDOK, SINGAPORE 469662",1.32698498848449,103.931620621577,onemap-fc-childcare.png
KIDSCAMPUS JW PTE LTD,Child Care Services,640837,"837, JURONG WEST STREET 81, #01 - 75, SINGAPORE 640837",1.34307732610929,103.692906032739,onemap-fc-childcare.png
KidsCampus TPCC Pte Ltd,Child Care Services,089774,"101, CANTONMENT ROAD, #03 - 1/2/3, TANJONG PAGAR COMMUNITY CLUB, SINGAPORE 089774",1.27616698002633,103.841584210034,onemap-fc-childcare.png
KIDSCAMPUS WEST COAST PTE LTD,Child Care Services,120509,"509, WEST COAST DRIVE, #01 - 283, WEST COAST VISTA, SINGAPORE 120509",1.31115775182473,103.761017540801,onemap-fc-childcare.png
KidsCampus Whampoa Pte Ltd,Child Care Services,327737,"300, WHAMPOA DRIVE, #01 - 02, WHAMPOA COMMUNITY CLUB, SINGAPORE 327737",1.32463959408329,103.856979169641,onemap-fc-childcare.png
KIDSKINGDOM @ BEDOK RESERVOIR LLP,Child Care Services,470742,"742, BEDOK RESERVOIR ROAD, #01 - 3131, SINGAPORE 470742",1.33808524064497,103.922090729203,onemap-fc-childcare.png
KIDSKINGDOM PTE. LTD.,Child Care Services,530154,"154, HOUGANG STREET 11, #01 - 196, SINGAPORE 530154",1.35221025247391,103.880165369359,onemap-fc-childcare.png
KIDSVILLE CHILD CARE & DEVELOPMENT CENTRE,Child Care Services,760201,"201, YISHUN STREET 21, #01 - 55, SINGAPORE 760201",1.43064865331649,103.837996790187,onemap-fc-childcare.png
KIDSVILLE CHILD CARE & DEVELOPMENT CENTRE,Child Care Services,760217,"217, YISHUN STREET 21, #01 - 333, SINGAPORE 760217",1.43262267522279,103.836318734939,onemap-fc-childcare.png
KIDZ KINGDOM PTE LTD,Child Care Services,419730,"168, CHANGI ROAD, #02 - 01, FRAGRANCE BUILDING, SINGAPORE 419730",1.31688656880184,103.902792004795,onemap-fc-childcare.png
KIDZ KULTURE SCHOOLHOUSE PTE. LTD.,Child Care Services,470743,"743, BEDOK RESERVOIR ROAD, #01 - 3081, SINGAPORE 470743",1.33849476099532,103.921762628376,onemap-fc-childcare.png
KIDZ MEADOW CHILDCARE & DEVELOPMENT CENTRE,Child Care Services,730874,"874, WOODLANDS STREET 82, #01 - 522, SINGAPORE 730874",1.44293233552001,103.789545662226,onemap-fc-childcare.png
KIDZ MEADOW CHILDCARE & DEVELOPMENT CENTRE,Child Care Services,533979,"979C, BUANGKOK CRESCENT, #01 - 105, SINGAPORE 533979",1.3795388981419,103.879954454134,onemap-fc-childcare.png
KIDZ MEADOW CHILDCARE & DEVELOPMENT CENTRE,Child Care Services,533986,"986C, BUANGKOK CRESCENT , #01 - 88, SINGAPORE 533986",1.38256879399835,103.880452550968,onemap-fc-childcare.png
KIDZ MEADOW CHILDCARE & DEVELOPMENT CENTRE,Child Care Services,760173,"173, YISHUN AVENUE 7, #01 - 817, SINGAPORE 760173",1.43705723385968,103.831120698786,onemap-fc-childcare.png
KIDZ MEADOW CHILDCARE & DEVELOPMENT CENTRE,Child Care Services,643663,"663C, JURONG WEST STREET 65, #01 - 237, SINGAPORE 643663",1.33804530799523,103.702429707851,onemap-fc-childcare.png
KIDZMONTE CHILD DEVELOPMENT CENTRE,Child Care Services,507528,"73, LOYANG RISE, SINGAPORE 507528",1.36210209763393,103.963423220844,onemap-fc-childcare.png
KIDZPRO LLP,Child Care Services,520939,"939, TAMPINES AVENUE 5, #01 - 167, SINGAPORE 520939",1.34829189205185,103.941192069763,onemap-fc-childcare.png
KINDERCAMPUS (S) PTE LTD,Child Care Services,359756,"12, Sommerville Walk, SINGAPORE 359756",1.349095872919,103.865562145482,onemap-fc-childcare.png
KINDERCARE @ JOO SENG PTE. LTD.,Child Care Services,360017,"17, JOO SENG ROAD, #03 - 133, JOO SENG HEIGHTS, SINGAPORE 360017",1.33622198456174,103.881103303653,onemap-fc-childcare.png
KINDERCARE CENTRE LLP,Child Care Services,731502,"502A, WOODLANDS DRIVE 14, #01 - 26, SINGAPORE 731502",1.4333029613351,103.791309003682,onemap-fc-childcare.png
HOPE CHILDCARE CENTRE,Child Care Services,159460,"3501, JALAN BUKIT MERAH, #04 - 00, RUBIKON, SINGAPORE 159460",1.28343107175162,103.818222637628,onemap-fc-childcare.png
HOUSE ON THE HILL PTE LTD,Child Care Services,228481,"33, Mount Sophia, Sophia Hills , SINGAPORE 228481",1.30180934719232,103.847104851827,onemap-fc-childcare.png
HOUSE ON THE HILL PTE. LTD.,Child Care Services,259887,"2H, BALMORAL CRESCENT, SINGAPORE 259887",1.31513523107169,103.833985815703,onemap-fc-childcare.png
HUDA CHILDCARE (WOODLANDS11) PTE. LTD.,Child Care Services,737853,"11, WOODLANDS CLOSE, #01 - 19/20, WOODLANDS 11, SINGAPORE 737853",1.43475840112514,103.802721060087,onemap-fc-childcare.png
HUDA CHILDCARE PTE. LTD.,Child Care Services,737853,"11, WOODLANDS CLOSE, #01 - 13/14, WOODLANDS11, SINGAPORE 737853",1.43475840112514,103.802721060087,onemap-fc-childcare.png
HUI MING CHILD DEVELOPMENT CENTRE,Child Care Services,560524,"524, ANG MO KIO AVE 5, #01 - 4132, SINGAPORE 560524",1.37337446915702,103.853040154765,onemap-fc-childcare.png
HUNDRED THOUGHTS PTE LTD,Child Care Services,119962,"456, ALEXANDRA ROAD, #04 - 01, SINGAPORE 119962",1.27521485223537,103.801329953394,onemap-fc-childcare.png
ICHIBAN (NOBLE) CHILDCARE PTE. LTD.,Child Care Services,638139,"8, YUNNAN WALK 2, SINGAPORE 638139",1.33915093219365,103.691243096174,onemap-fc-childcare.png
ICHIBAN MONTESSORI CHILD CARE CENTRE PTE LTD,Child Care Services,689011,"20, HONG SAN WALK, SINGAPORE 689011",1.37775634066222,103.746155070949,onemap-fc-childcare.png
ICHIBAN MONTESSORI CHILDCARE CENTRE (CCK) PTE LTD,Child Care Services,680427,"427, CHOA CHU KANG AVENUE 4, SINGAPORE 680427",1.38088418432246,103.739763533221,onemap-fc-childcare.png
ICHIBAN MONTESSORI CHILDCARE CENTRE (FERNVALE) PTE. LTD.,Child Care Services,790439,"439, SENGKANG WEST AVENUE, #01 - 01, SINGAPORE 790439",1.39219166012646,103.877586607594,onemap-fc-childcare.png
ICHIBAN MONTESSORI CHILDCARE CENTRE (KHC) PTE. LTD.,Child Care Services,683805,"805C, KEAT HONG CLOSE, #01 - 64, KEAT HONG PRIDE, SINGAPORE 683805",1.37268735565889,103.743618225946,onemap-fc-childcare.png
ICHIBAN MONTESSORI CHILDCARE CENTRE (PURVIS) PTE. LTD.,Child Care Services,188596,"17, PURVIS STREET, #01 - 01, SINGAPORE 188596",1.29646119186945,103.855542836675,onemap-fc-childcare.png
ICHIBAN MONTESSORI CHILDCARE CENTRE (SEGAR) PTE. LTD,Child Care Services,671546,"546A, SEGAR ROAD, #01 - 67, SINGAPORE 671546",1.38852628643787,103.770352943894,onemap-fc-childcare.png
LEAP KIDS PRESCHOOL @JALAN LANA PTE. LTD.,Child Care Services,419037,"5, JALAN LANA, SINGAPORE 419037",1.32358479915977,103.918981728195,onemap-fc-childcare.png
LEAP SCHOOLHOUSE @ CITY SQUARE MALL PTE LTD,Child Care Services,208539,"180, KITCHENER ROAD, #B2 - 19/20, CITY SQUARE MALL, SINGAPORE 208539",1.31130516479714,103.856421771906,onemap-fc-childcare.png
LEARNING HUB@GRACELAND PTE. LTD.,Child Care Services,588177,"144, Upper Bukit Timah Road, #04 - 05/06/07, Beauty World Shopping Centre, SINGAPORE 588177",1.34239284027459,103.776250531353,onemap-fc-childcare.png
LEARNING KIDZ ACADEMY PTE. LTD.,Child Care Services,529541,"5, TAMPINES CENTRAL 1, #05 - 01/05, TAMPINES PLAZA, SINGAPORE 529541",1.35316637460491,103.942688323967,onemap-fc-childcare.png
LEARNING KIDZ CHILD DEVELOPMENT CENTRE LLP,Child Care Services,550423,"423, SERANGOON CENTRAL, #01 - 342, SINGAPORE 550423",1.3484954480358,103.875566868445,onemap-fc-childcare.png
LEARNING KIDZ EDUCARE PTE. LTD.,Child Care Services,569059,"10, ANG MO KIO ST 65, #01 - 04, TECHPOINT, SINGAPORE 569059",1.38935498477676,103.849277157368,onemap-fc-childcare.png
LEARNING KIDZ EDUCENTRE PTE. LTD.,Child Care Services,569814,"61, ANG MO KIO AVENUE 8, #03 - 01, SINGAPORE 569814",1.37178551552207,103.847775724876,onemap-fc-childcare.png
LEARNING SEEDS CHILD DEVELOPMENT CENTRE PTE.LTD.,Child Care Services,109923,"3, BUKIT CHERMIN ROAD, SINGAPORE 109923",1.26882603778422,103.811916197889,onemap-fc-childcare.png
LEARNING VISION @ WORK PTE .LTD.,Child Care Services,569830,"180, ANG MO KIO AVE 8, SINGAPORE 569830",1.38034090667762,103.848083335838,onemap-fc-childcare.png
LEARNING VISION @ WORK PTE LTD,Child Care Services,118523,"100G, PASIR PANJANG ROAD, #01 - 07/08, INTERLOCAL CENTRE, SINGAPORE 118523",1.27735927952776,103.796444654455,onemap-fc-childcare.png
LEARNING VISION @ WORK PTE LTD,Child Care Services,309198,"12, GENTLE ROAD, SINGAPORE 309198",1.32013076486143,103.840793913264,onemap-fc-childcare.png
LEARNING VISION @ WORK PTE LTD,Child Care Services,544835,"1, ANCHORVALE STREET, #04 - 21, SENGKANG COMMUNITY HOSPITAL, SINGAPORE 544835",1.39602238037395,103.891834054377,onemap-fc-childcare.png
LEARNING VISION @ WORK PTE LTD,Child Care Services,486042,"7, CHANGI BUSINESS PARK VISTA, #02 - 01, SOOKEE HQ, SINGAPORE 486042",1.33820808875233,103.965191675473,onemap-fc-childcare.png
LEARNING VISION @ WORK PTE LTD,Child Care Services,637034,"94, Nanyang Crescent, SINGAPORE 637034",1.35294936823914,103.689223516899,onemap-fc-childcare.png
LEARNING VISION @ WORK PTE LTD,Child Care Services,609606,"1, JURONG EAST STREET 21, SINGAPORE 609606",1.33553381915145,103.743865454971,onemap-fc-childcare.png
LEARNING VISION @ WORK PTE LTD,Child Care Services,680475,"475, CHOA CHU KANG AVE 3, #02 - 14, SINGAPORE 680475",1.3780561421762,103.738931802142,onemap-fc-childcare.png
LEARNING VISION @ WORK PTE. LTD.,Child Care Services,069533,"101, Cecil Street, #01 - 02, Tong Eng Building, SINGAPORE 069533",1.28096622303394,103.849392505327,onemap-fc-childcare.png
LEARNING VISION @ WORK PTE. LTD.,Child Care Services,118257,"81, SCIENCE PARK DRIVE, #01 - 03, THE CHADWICK, SINGAPORE 118257",1.28903987852683,103.790501733257,onemap-fc-childcare.png
LEARNING VISION @ WORK PTE. LTD.,Child Care Services,119082,"1, LOWER KENT RIDGE ROAD, #07 - 01, SINGAPORE 119082",1.2927743133923,103.784084015695,onemap-fc-childcare.png
LEARNING VISION @ WORK PTE. LTD.,Child Care Services,269735,"673 Bukit Timah Road, Hwa Chong Institution Boarding School, Hall D, Singapore 269735",1.32588867075824,103.800747213768,onemap-fc-childcare.png
LEARNING VISION @ WORK PTE. LTD.,Child Care Services,308433,"11, JALAN TAN TOCK SENG 4TH LEVEL, TAN TOCK SENG HOSPITAL, SINGAPORE 308433",1.32171597672813,103.845389014275,onemap-fc-childcare.png
LEARNING VISION @ WORK PTE. LTD.,Child Care Services,408601,"11, EUNOS ROAD 8, #04 - 04, SINGAPORE 408601",1.31945232696275,103.892134996908,onemap-fc-childcare.png
LEARNING VISION @ WORK PTE. LTD.,Child Care Services,486035,"15A, CHANGI BUSINESS PARK CENTRAL 1, #01 - 01, THE EIGHTRIUM, SINGAPORE 486035",1.33787506287609,103.964469752234,onemap-fc-childcare.png
LEARNING VISION @ WORK PTE. LTD.,Child Care Services,569141,"5, ANG MO KIO ST 62, #04 - 04, NCS HUB BLOCK C, SINGAPORE 569141",1.38791201564799,103.844033516203,onemap-fc-childcare.png
LEARNING VISION @ WORK PTE. LTD.,Child Care Services,588406,"131, RIFLE RANGE ROAD, #03 - 01, TEMASEK CLUB, SINGAPORE 588406",1.34639234400865,103.780764231725,onemap-fc-childcare.png
DNC (EDUCATION) PTE. LTD.,Child Care Services,437157,"11, TANJONG KATONG ROAD, #03 - 19 & 40, ONE KM, SINGAPORE 437157",1.31469212668996,103.894480527875,onemap-fc-childcare.png
EAGER BEAVER SCHOOLHOUSE 1 PTE. LTD.,Child Care Services,760925,"925, YISHUN CENTRAL 1, #05 - 227, SINGAPORE 760925",1.42750548599952,103.837125287702,onemap-fc-childcare.png
EAGER BEAVER SCHOOLHOUSE 2 PTE. LTD.,Child Care Services,159837,"2 Jalan Kilang Barat #01-01, Singapore 159346",1.28205539261324,103.818078221778,onemap-fc-childcare.png
EARLY LEARNING'S FUN PRESCHOOL PTE. LTD.,Child Care Services,599057,"64, ENG KONG ROAD, SINGAPORE 599057",1.33605522835293,103.767874637518,onemap-fc-childcare.png
E-BRIDGE PRE-SCHOOL,Child Care Services,820670,"670, EDGEFIELD PLAINS, MULTI STOREY CAR PARK, SINGAPORE 820670",1.40582241937246,103.91324579111,onemap-fc-childcare.png
E-BRIDGE PRE-SCHOOL PTE LTD,Child Care Services,100092,"92, TELOK BLANGAH STREET 31, #02 - 257, SINGAPORE 100092",1.27621203916566,103.807652259105,onemap-fc-childcare.png
E-BRIDGE PRE-SCHOOL PTE LTD,Child Care Services,540217,"217, COMPASSVALE DRIVE, #01 - 11, MULTI STOREY CAR PARK, SINGAPORE 540217",1.38975552143606,103.894482355022,onemap-fc-childcare.png
E-BRIDGE PRE-SCHOOL PTE LTD,Child Care Services,730573,"573, WOODLANDS DRIVE 16, #03 - 01, SINGAPORE 730573",1.43109806887589,103.798507625095,onemap-fc-childcare.png
E-BRIDGE PRE-SCHOOL PTE LTD,Child Care Services,791417,"417A, FERNVALE LINK, #01 - 172, FERNVALE RIVERWALK, SINGAPORE 791417",1.39157653967837,103.880697279898,onemap-fc-childcare.png
