NAME,DESCRIPTION,ADDRESSPOSTALCODE,ADDRESSSTREETNAME,Lat,Lng,ICON_NAME
PCF Sparkletots Preschool @ Bishan East-Thomson Blk 197 (KN),Kindergartens,570197,"197 Bishan Street 13 Blk 196,115 #01-567 S(570197)",1.3490967092373,103.850672502973,school.gif
PCF Sparkletots Preschool @ Bishan East-Thomson Blk 309 (KN),Kindergartens,570309,309 Shunfu Road  #01-175 S(570309),1.3509129611605,103.83758515995,school.gif
PCF Sparkletots Preschool @ Bishan North Blk 231 (DS),Kindergartens,570231,231 Bishan Street 23  #01-21 S(570231),1.35729122095242,103.845845691857,school.gif
PCF Sparkletots Preschool @ Boon Lay Blk 207 (DS),Kindergartens,640207,207 Boon Lay Place  #01-215 S(640207),1.34658609503224,103.713568354858,school.gif
PCF Sparkletots Preschool @ Boon Lay Blk 262 (KN),Kindergartens,640262,262 Boon Lay Drive  #01-573 S(640262),1.34480139424945,103.707299110086,school.gif
PCF Sparkletots Preschool @ Boon Lay Blk 631 (KN),Kindergartens,640631,631 Jurong West Street 65  #01-260 S(640631),1.34305786631261,103.700135375227,school.gif
PCF Sparkletots Preschool @ Braddell Heights Blk 417 (DS),Kindergartens,550417,417 Serangoon Central Blk 1 #01-456 S(550417),1.34993638310019,103.875055744068,school.gif
PCF Sparkletots Preschool @ Bukit Batok Blk 148 (KN),Kindergartens,650148,148 Bukit Batok West Avenue 6  #01-319 S(650148),1.34927161964366,103.743590949149,school.gif
PCF Sparkletots Preschool @ Bukit Batok Blk 180 (KN),Kindergartens,650180,180 Bukit Batok West Avenue 8  #01-181 S(650180),1.34555791776478,103.742841023535,school.gif
PCF Sparkletots Preschool @ Bukit Batok East Blk 241 (KN),Kindergartens,650241,241 Bukit Batok East Avenue 5  #01-261 S(650241),1.35089522190172,103.754544471049,school.gif
PCF Sparkletots Preschool @ Bukit Batok East Blk 285C (KN),Kindergartens,603285,285C Toh Guan Road Blk 285D #01-92 S(603285),1.33788839482394,103.746604061696,school.gif
PCF Sparkletots Preschool @ Bukit Batok East Blk 289G (KN),Kindergartens,656289,289G Bukit Batok Street 25  #01-94 S(656289),1.34504259059526,103.758784102186,school.gif
PCF Sparkletots Preschool @ Bukit Gombak Blk 535 (DS),Kindergartens,650535,535 Bukit Batok Street 52  #01-631 S(650535),1.35497074807122,103.750399552477,school.gif
PCF Sparkletots Preschool @ Bukit Panjang Blk 111 (KN),Kindergartens,670111,111 Gangsa Road Blk 110 #01-75 S(670111),1.37816746354443,103.768365662696,school.gif
PCF Sparkletots Preschool @ Bukit Panjang Blk 226 (KN),Kindergartens,670226,226 Pending Road  #01-179 S(670226),1.37523655433938,103.772368432964,school.gif
PCF Sparkletots Preschool @ Tampines-Changkat Blk 284 (KN),Kindergartens,520284,284 Tampines Street 22 Blk 285 #01-149 S(520284),1.34910383986383,103.952628182033,school.gif
PCF Sparkletots Preschool @ Tampines-Changkat Blk 318 (KN),Kindergartens,520318,318 Tampines Street 33  #01-80 S(520318),1.35146093936105,103.956074917564,school.gif
